,accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,Category,isWeekend,label
453,2000,1,4.895263,paypal,0.0,electronics,0.0,0
454,45,2,4.745402,creditcard,44.86388889,shopping,1.0,0
455,67,1,4.921349,creditcard,0.0,shopping,0.0,0
456,215,1,4.748314,creditcard,173.5479167,food,1.0,0
457,1922,1,3.066058,creditcard,0.886805556,food,1.0,0
458,148,1,4.921349,creditcard,0.0,shopping,1.0,0
459,1595,1,4.876771,storecredit,1.054861111,electronics,0.0,0
460,87,1,4.921318,creditcard,0.000694444,food,1.0,0
461,1,1,4.921318,creditcard,0.0,food,undefined,1
462,778,1,3.483951,creditcard,0.0,shopping,0.0,0
463,68,1,4.745402,creditcard,0.000694444,electronics,0.0,0
464,10,1,5.017904,creditcard,0.0,electronics,1.0,0
465,1323,1,4.057414,paypal,86.08819444,electronics,1.0,0
466,1921,1,4.962055,creditcard,0.0,shopping,0.0,0
467,1756,1,4.745402,creditcard,1.825694444,electronics,0.0,0
468,1801,2,4.921349,storecredit,0.0,shopping,0.0,0
469,947,1,4.745402,paypal,0.805555556,shopping,0.0,0
470,2,1,4.461622,creditcard,0.0,shopping,0.0,0
471,2000,1,4.52458,paypal,288.50625,electronics,1.0,0
472,742,1,4.057414,creditcard,0.0,electronics,1.0,0
473,1613,1,5.040929,creditcard,15.37916667,electronics,1.0,0
474,278,1,4.886641,creditcard,0.007638889,shopping,0.0,0
475,83,1,4.057414,creditcard,82.78611111,electronics,1.0,0
476,2000,1,5.040929,creditcard,1548.034028,electronics,1.0,0
477,3,1,4.921349,paypal,0.0,shopping,1.0,0
478,410,1,3.575983,paypal,124.2548611,shopping,0.0,0
479,31,1,4.965339,creditcard,0.0,shopping,0.0,0
480,2000,1,5.034622,creditcard,337.7875,electronics,1.0,0
481,2000,1,4.965339,creditcard,193.1138889,food,1.0,0
482,892,1,4.745402,creditcard,0.0,shopping,0.0,0
483,1634,1,4.52458,creditcard,0.0,shopping,0.0,0
484,205,10,4.748314,creditcard,57.02013889,food,0.0,0
485,648,1,4.748314,storecredit,0.000694444,electronics,1.0,0
486,1098,1,5.017904,creditcard,0.000694444,shopping,0.0,0
487,1937,1,5.040929,creditcard,318.0840278,shopping,1.0,0
488,1817,1,4.742303,paypal,0.003472222,food,1.0,0
489,132,1,4.921349,paypal,131.1034722,food,0.0,0
490,909,1,3.575983,paypal,314.9493056,electronics,1.0,0
491,655,1,5.034622,creditcard,0.0,electronics,1.0,0
492,2000,1,5.040929,creditcard,0.0,electronics,1.0,0
493,196,1,4.921349,creditcard,0.0,shopping,1.0,0
494,299,1,4.921318,creditcard,0.0,shopping,1.0,0
495,124,1,3.483951,paypal,123.6208333,shopping,1.0,0
496,1724,1,4.742303,paypal,323.2729167,food,0.0,0
497,1546,1,3.483951,paypal,0.0,shopping,0.0,0
498,2000,1,4.886641,creditcard,0.0,food,0.0,0
499,307,1,5.034622,creditcard,0.0,electronics,1.0,0
500,2000,1,4.52458,creditcard,509.3736111,electronics,0.0,0
501,1196,1,5.017904,creditcard,0.0,food,1.0,0
502,272,1,4.876771,storecredit,0.0,food,0.0,0
503,529,1,2.596228,creditcard,145.4423611,shopping,0.0,0
504,1,1,4.921349,creditcard,0.007638889,electronics,undefined,1
505,2000,1,4.895263,creditcard,0.000694444,shopping,0.0,0
506,2000,1,4.836982,storecredit,263.8020833,food,0.0,0
507,1129,1,4.886641,creditcard,0.001388889,food,1.0,0
508,72,1,4.52458,paypal,71.45555556,food,0.0,0
509,579,1,4.461622,creditcard,486.3229167,food,1.0,0
510,2000,1,4.921318,creditcard,0.017361111,electronics,1.0,0
511,385,1,4.965339,creditcard,10.17013889,shopping,1.0,0
512,247,1,4.505662,creditcard,246.0729167,food,0.0,0
513,567,1,4.505662,creditcard,411.8194444,shopping,1.0,0
514,1147,1,4.745402,creditcard,86.59444444,food,1.0,0
515,958,1,4.461622,creditcard,0.0,shopping,1.0,0
516,101,1,4.742303,paypal,0.0,electronics,0.0,0
517,2000,1,4.965339,paypal,718.6020833,food,1.0,0
518,2000,1,4.962055,paypal,136.2270833,food,0.0,0
519,219,1,4.962055,paypal,0.0,food,1.0,0
520,934,1,4.921349,creditcard,0.000694444,electronics,0.0,0
521,46,1,4.748314,creditcard,0.0,food,0.0,0
522,912,1,4.921318,paypal,180.8,shopping,0.0,0
523,151,1,3.954522,creditcard,0.0,shopping,0.0,0
524,487,1,4.876771,creditcard,485.7930556,food,0.0,0
525,129,1,4.52458,creditcard,128.4555556,shopping,1.0,0
526,1213,1,5.040929,creditcard,0.0,electronics,0.0,0
527,1622,1,4.52458,creditcard,1.35625,shopping,0.0,0
528,620,1,4.965339,paypal,619.6791667,electronics,0.0,0
529,2000,1,4.965339,creditcard,929.0541667,food,1.0,0
530,857,2,4.886641,creditcard,0.0,shopping,0.0,0
531,13,1,4.962055,creditcard,0.0,food,0.0,0
532,2000,1,5.017904,creditcard,88.38402778,food,1.0,0
533,454,1,5.034622,creditcard,0.0,food,1.0,0
534,14,2,4.895263,creditcard,13.83958333,shopping,1.0,0
535,1272,1,4.505662,paypal,815.2645833,shopping,1.0,0
536,564,1,4.748314,paypal,547.8152778,electronics,1.0,0
537,2000,1,4.886641,creditcard,0.002777778,shopping,0.0,0
538,947,3,4.876771,creditcard,208.3854167,electronics,0.0,0
539,46,1,4.886641,creditcard,44.9875,electronics,1.0,0
540,4,1,5.034622,creditcard,3.308333333,shopping,1.0,0
541,993,1,4.745402,creditcard,0.0,shopping,0.0,0
542,8,1,4.921349,creditcard,7.046527778,food,1.0,0
543,13,1,4.895263,creditcard,12.87916667,shopping,1.0,0
544,323,1,5.017904,creditcard,322.0611111,electronics,0.0,0
545,2000,1,4.921318,creditcard,0.001388889,food,0.0,0
546,618,1,3.483951,paypal,542.5013889,shopping,1.0,0
547,2000,1,4.742303,paypal,0.003472222,shopping,0.0,0
548,915,1,4.836982,creditcard,363.9083333,electronics,1.0,0
549,2000,1,4.965339,creditcard,0.0,shopping,0.0,0
550,2000,1,4.895263,creditcard,0.001388889,food,1.0,0
551,2000,1,5.017904,creditcard,1045.021528,shopping,1.0,0
552,20,1,4.745402,creditcard,14.14791667,shopping,1.0,0
553,2000,1,4.836982,creditcard,0.0,shopping,0.0,0
554,2000,1,4.461622,creditcard,1.506944444,electronics,0.0,0
555,1425,1,4.921318,creditcard,0.0,electronics,0.0,0
556,1156,1,4.886641,creditcard,0.0,food,1.0,0
557,180,1,4.962055,creditcard,0.132638889,food,1.0,0
558,2000,1,4.461622,paypal,504.7409722,electronics,0.0,0
559,1985,1,4.742303,paypal,32.67569444,food,0.0,0
560,2000,1,4.748314,creditcard,52.84375,food,0.0,0
561,8,1,4.895263,paypal,7.839583333,shopping,0.0,0
562,82,1,4.52458,storecredit,81.95416667,food,1.0,0
563,1804,1,4.876771,paypal,0.0,shopping,1.0,0
564,6,1,4.52458,paypal,0.310416667,shopping,0.0,0
565,1922,1,3.066058,paypal,0.902777778,shopping,0.0,0
566,155,3,4.742303,creditcard,0.007638889,electronics,1.0,0
567,2000,1,3.954522,creditcard,0.0,food,1.0,0
568,1936,1,5.017904,creditcard,0.0,shopping,0.0,0
569,2000,1,4.745402,creditcard,0.0,shopping,0.0,0
570,55,1,4.895263,creditcard,0.026388889,food,1.0,0
571,1576,1,4.836982,creditcard,0.000694444,electronics,1.0,0
572,215,1,2.596228,creditcard,214.3020833,shopping,1.0,0
573,2000,2,4.895263,creditcard,0.513888889,food,0.0,0
574,310,2,3.066058,creditcard,309.8388889,food,0.0,0
575,9,1,4.52458,paypal,8.150694444,food,0.0,0
576,6,1,4.745402,creditcard,5.559722222,electronics,0.0,0
577,1507,1,4.876771,creditcard,257.2326389,food,1.0,0
578,1,2,4.505662,creditcard,0.0,electronics,undefined,1
579,2000,1,4.057414,creditcard,618.0784722,electronics,0.0,0
580,2000,1,5.034622,creditcard,449.0972222,shopping,1.0,0
581,379,1,4.921318,creditcard,0.0,food,1.0,0
582,22,2,4.876771,creditcard,0.0,food,0.0,0
583,89,1,2.94894,paypal,0.0,food,0.0,0
584,1772,1,4.745402,creditcard,0.0,shopping,1.0,0
585,52,1,4.742303,paypal,0.0,food,1.0,0
586,28,1,5.034622,creditcard,27.98541667,electronics,0.0,0
587,1141,1,4.876771,creditcard,0.0,shopping,1.0,0
588,144,1,4.52458,creditcard,143.925,electronics,0.0,0
589,170,1,4.886641,storecredit,0.0,shopping,1.0,0
590,152,1,4.876771,creditcard,0.0,shopping,0.0,0
591,5,1,4.745402,paypal,4.124305556,food,0.0,0
592,2000,1,4.836982,storecredit,0.0,electronics,0.0,0
593,2000,1,5.034622,creditcard,441.8381944,food,1.0,0
594,953,1,4.921349,creditcard,244.3020833,electronics,1.0,0
595,1259,1,5.017904,creditcard,0.014583333,food,1.0,0
596,2000,1,3.954522,creditcard,1067.474306,shopping,0.0,0
597,2000,1,5.034622,creditcard,149.8701389,electronics,0.0,0
598,1718,1,4.876771,creditcard,0.002777778,electronics,0.0,0
599,52,1,4.886641,storecredit,51.90833333,electronics,1.0,0
600,1371,1,4.895263,creditcard,0.0,electronics,0.0,0
601,519,1,4.895263,creditcard,0.0,food,1.0,0
602,2,1,4.895263,creditcard,0.004861111,food,1.0,0
603,1744,1,4.745402,creditcard,0.002083333,electronics,0.0,0
604,2000,1,4.505662,creditcard,0.002777778,electronics,1.0,0
605,17,1,5.034622,creditcard,0.0,shopping,0.0,0
606,2000,1,5.034622,creditcard,532.2097222,food,0.0,0
607,1655,1,4.921349,creditcard,0.0,food,0.0,0
608,206,1,3.575983,paypal,205.5104167,food,1.0,0
609,2000,1,5.040929,creditcard,965.3583333,food,1.0,0
610,598,1,4.921318,paypal,0.0,food,0.0,0
611,867,1,4.921349,paypal,0.0,shopping,1.0,0
612,659,1,4.52458,creditcard,29.12430556,electronics,0.0,0
613,82,1,4.461622,paypal,81.77361111,food,0.0,0
614,525,1,3.483951,creditcard,0.000694444,food,1.0,0
615,1595,1,4.886641,creditcard,543.93125,electronics,0.0,0
616,895,1,4.876771,creditcard,161.0909722,food,1.0,0
617,918,1,4.748314,storecredit,7.753472222,shopping,1.0,0
618,127,2,4.748314,creditcard,121.0777778,food,1.0,0
619,29,1,4.921349,creditcard,0.0,electronics,1.0,0
620,6,1,4.836982,creditcard,5.8375,shopping,0.0,0
621,2000,1,4.836982,creditcard,529.6284722,electronics,1.0,0
622,1353,1,4.836982,paypal,0.0,electronics,0.0,0
623,2000,1,4.886641,creditcard,0.0,electronics,0.0,0
624,18,1,4.52458,creditcard,17.79375,shopping,0.0,0
625,2000,1,4.505662,creditcard,755.28125,electronics,1.0,0
626,1614,1,4.836982,creditcard,0.0,electronics,1.0,0
627,1572,1,4.965339,creditcard,0.000694444,electronics,1.0,0
628,1034,1,5.040929,creditcard,0.001388889,electronics,0.0,0
629,34,1,4.52458,creditcard,0.0,electronics,1.0,0
630,1257,1,5.017904,creditcard,0.001388889,electronics,0.0,0
631,1524,1,4.836982,creditcard,0.0,shopping,1.0,0
632,2000,1,4.742303,creditcard,286.5284722,electronics,0.0,0
633,2000,1,4.745402,creditcard,1063.730556,electronics,1.0,0
634,2000,1,4.876771,creditcard,0.000694444,food,0.0,0
635,1466,1,4.505662,creditcard,0.0,shopping,1.0,0
636,2000,1,4.748314,storecredit,1289.714583,electronics,1.0,0
637,1736,1,4.876771,creditcard,0.0,electronics,0.0,0
638,155,1,4.962055,creditcard,0.000694444,electronics,0.0,0
639,7,1,5.017904,creditcard,0.0,shopping,1.0,0
640,2000,1,4.921318,creditcard,0.002777778,electronics,0.0,0
641,483,1,4.876771,creditcard,7.103472222,electronics,1.0,0
642,115,1,4.742303,creditcard,114.9597222,shopping,0.0,0
643,2000,1,4.742303,creditcard,0.0,food,1.0,0
644,2000,1,4.748314,creditcard,12.17430556,food,1.0,0
645,1219,1,4.876771,paypal,0.0,food,1.0,0
646,2000,1,3.954522,creditcard,0.0,shopping,1.0,0
647,736,1,4.965339,creditcard,0.000694444,food,1.0,0
648,1,1,4.895263,paypal,0.007638889,shopping,undefined,1
649,2000,1,4.886641,paypal,662.875,food,0.0,0
650,987,1,5.040929,paypal,0.420138889,shopping,1.0,0
651,675,2,4.886641,creditcard,0.0,electronics,0.0,0
652,156,1,4.836982,creditcard,0.002083333,food,1.0,0
653,120,1,4.895263,creditcard,119.8138889,food,0.0,0
654,46,5,4.748314,paypal,27.86458333,food,1.0,0
655,14,1,5.034622,paypal,0.0,electronics,0.0,0
656,239,1,4.057414,creditcard,0.0,electronics,1.0,0
657,729,1,4.876771,paypal,38.09652778,electronics,0.0,0
658,613,1,4.748314,storecredit,0.000694444,food,1.0,0
659,1673,1,2.596228,creditcard,0.118055556,food,0.0,0
660,1990,1,4.505662,paypal,0.000694444,electronics,1.0,0
661,2000,1,5.040929,creditcard,0.0,shopping,1.0,0
662,25,1,4.836982,creditcard,0.0,food,0.0,0
663,235,1,5.017904,storecredit,0.0,food,1.0,0
664,4,1,4.921318,creditcard,3.154166667,shopping,1.0,0
665,1093,1,4.921349,creditcard,0.9,food,0.0,0
666,3,1,4.745402,creditcard,2.045833333,food,0.0,0
667,1924,1,4.965339,creditcard,0.0,electronics,1.0,0
668,2000,1,4.52458,creditcard,1914.3,food,1.0,0
669,929,1,4.962055,creditcard,0.0,food,1.0,0
670,1602,1,4.505662,creditcard,0.005555556,shopping,1.0,0
671,248,1,5.017904,creditcard,244.3833333,shopping,1.0,0
672,2,1,4.748314,creditcard,0.008333333,shopping,1.0,0
673,434,1,4.836982,creditcard,0.0,electronics,0.0,0
674,7,1,4.962055,creditcard,3.704861111,electronics,0.0,0
675,64,2,4.886641,creditcard,0.0,shopping,1.0,0
676,106,1,4.886641,creditcard,105.8909722,shopping,0.0,0
677,26,1,4.895263,creditcard,0.0,food,0.0,0
678,95,1,4.962055,creditcard,0.001388889,electronics,1.0,0
679,52,1,4.748314,paypal,0.104861111,shopping,0.0,0
680,1860,1,4.962055,creditcard,0.0,shopping,0.0,0
681,288,1,4.057414,creditcard,287.4736111,shopping,1.0,0
682,2000,1,4.886641,creditcard,0.0,food,0.0,0
683,2,1,5.034622,creditcard,1.14375,food,0.0,0
684,2000,1,5.017904,creditcard,0.0,shopping,1.0,0
685,1238,1,5.040929,creditcard,129.1777778,food,1.0,0
686,93,1,4.52458,paypal,92.37361111,electronics,1.0,0
687,1892,1,4.965339,creditcard,4.169444444,shopping,0.0,0
688,2000,1,3.954522,creditcard,1067.480556,electronics,1.0,0
689,858,5,4.876771,creditcard,312.7722222,food,0.0,0
690,1962,1,4.921349,creditcard,1398.057639,shopping,0.0,0
691,2,1,4.057414,creditcard,1.461805556,electronics,0.0,0
692,733,1,4.836982,creditcard,0.000694444,electronics,0.0,0
693,1539,1,4.921318,creditcard,982.9326389,electronics,0.0,0
694,1637,1,4.965339,creditcard,0.0,shopping,0.0,0
695,1644,1,4.745402,creditcard,0.0,shopping,0.0,0
696,951,1,4.962055,creditcard,0.0,shopping,1.0,0
697,145,10,4.52458,storecredit,144.9222222,shopping,0.0,0
698,51,1,5.040929,creditcard,50.92430556,shopping,1.0,0
699,35,1,5.040929,paypal,0.001388889,electronics,1.0,0
700,2000,1,5.034622,creditcard,581.1131944,food,1.0,0
701,566,1,4.505662,creditcard,492.3895833,electronics,0.0,0
702,531,1,4.836982,creditcard,0.0,food,0.0,0
703,14,1,5.017904,storecredit,0.0,food,0.0,0
704,2000,1,5.017904,creditcard,0.000694444,shopping,0.0,0
705,2000,1,4.886641,creditcard,416.7041667,shopping,1.0,0
706,150,1,4.962055,paypal,149.0479167,food,0.0,0
707,161,1,4.745402,creditcard,0.0,electronics,1.0,0
708,105,1,4.52458,paypal,104.7513889,electronics,1.0,0
709,897,1,4.505662,paypal,0.002083333,food,0.0,0
710,2000,1,4.876771,creditcard,844.1479167,food,1.0,0
711,1694,1,4.965339,paypal,1294.855556,shopping,0.0,0
712,1673,1,4.921318,paypal,0.009722222,electronics,1.0,0
713,43,1,4.52458,creditcard,0.025,food,1.0,0
714,161,1,5.040929,creditcard,0.0,electronics,1.0,0
715,36,1,4.965339,creditcard,0.0,electronics,1.0,0
716,1274,1,5.017904,creditcard,0.002777778,food,0.0,0
717,1486,1,5.017904,creditcard,0.0,shopping,0.0,0
718,1656,1,4.962055,paypal,0.0,electronics,1.0,0
719,1228,1,4.965339,storecredit,0.0,food,0.0,0
720,2000,1,4.962055,creditcard,0.0,electronics,0.0,0
721,590,2,4.52458,creditcard,109.1743056,food,0.0,0
722,218,1,5.034622,creditcard,0.006944444,electronics,1.0,0
723,27,1,5.040929,creditcard,0.0,food,0.0,0
724,849,1,4.836982,paypal,0.000694444,food,1.0,0
725,8,1,3.954522,paypal,7.586805556,shopping,1.0,0
726,1402,1,4.921318,creditcard,0.001388889,electronics,0.0,0
727,519,1,4.057414,paypal,518.1722222,electronics,1.0,0
728,133,1,4.895263,creditcard,0.0,electronics,1.0,0
729,2000,1,4.742303,creditcard,0.020138889,food,0.0,0
730,9,1,4.52458,paypal,8.700694444,shopping,1.0,0
731,2,1,4.965339,creditcard,0.111111111,electronics,0.0,0
732,2000,1,4.962055,creditcard,587.1729167,shopping,0.0,0
733,943,1,4.876771,creditcard,0.0,food,0.0,0
734,44,1,5.040929,creditcard,43.49791667,shopping,1.0,0
735,99,1,4.52458,creditcard,97.99930556,electronics,0.0,0
736,1754,2,4.748314,creditcard,0.0,electronics,1.0,0
737,1901,1,4.057414,creditcard,0.336805556,food,1.0,0
738,1580,1,4.921318,creditcard,147.8819444,food,1.0,0
739,2000,1,4.876771,creditcard,0.0,electronics,1.0,0
740,7,1,5.034622,creditcard,6.986805556,electronics,0.0,0
741,244,1,4.962055,creditcard,0.0,food,1.0,0
742,1999,1,4.745402,paypal,63.95763889,electronics,1.0,0
743,25,1,4.742303,creditcard,0.000694444,food,1.0,0
744,193,1,3.575983,creditcard,192.5104167,electronics,1.0,0
745,4,1,4.965339,creditcard,3.231944444,electronics,1.0,0
746,30,1,4.836982,paypal,29.99583333,shopping,1.0,0
747,12,1,4.962055,paypal,11.0,electronics,1.0,0
748,19,1,4.921349,creditcard,0.005555556,electronics,1.0,0
749,120,1,4.742303,creditcard,0.0,shopping,1.0,0
750,63,1,4.962055,paypal,0.002083333,shopping,1.0,0
751,715,1,4.886641,creditcard,224.5680556,electronics,0.0,0
752,2000,1,4.886641,paypal,0.0,shopping,0.0,0
753,2000,1,4.876771,paypal,0.001388889,food,1.0,0
754,2000,3,4.745402,creditcard,1751.576389,electronics,0.0,0
755,2000,1,4.52458,creditcard,0.018055556,food,0.0,0
756,238,1,4.836982,creditcard,237.66875,shopping,1.0,0
757,39,1,4.921318,paypal,38.02361111,food,0.0,0
758,7,1,4.52458,creditcard,6.754861111,food,0.0,0
759,304,1,4.836982,creditcard,303.9875,electronics,1.0,0
760,1723,1,3.954522,creditcard,1.205555556,food,1.0,0
761,90,2,4.742303,creditcard,0.010416667,electronics,1.0,0
762,2000,1,4.921318,creditcard,0.0,food,1.0,0
763,2000,1,4.745402,creditcard,2.175,food,0.0,0
764,1,1,4.057414,paypal,0.000694444,shopping,undefined,1
765,7,1,4.921318,creditcard,5.999305556,electronics,1.0,0
766,839,1,4.886641,creditcard,0.0,food,1.0,0
767,560,1,4.745402,creditcard,44.70416667,food,0.0,0
768,32,2,5.017904,creditcard,0.0,food,1.0,0
769,448,1,4.965339,creditcard,0.0,food,0.0,0
770,147,1,4.52458,creditcard,0.0,shopping,1.0,0
771,65,1,4.895263,paypal,57.79097222,electronics,1.0,0
772,12,1,4.921349,paypal,11.13819444,electronics,1.0,0
773,863,2,4.748314,creditcard,0.0,food,0.0,0
774,1982,1,4.461622,paypal,308.9527778,food,1.0,0
775,166,1,4.886641,paypal,165.8708333,electronics,0.0,0
776,1808,1,4.921349,paypal,0.000694444,electronics,1.0,0
777,241,1,4.876771,creditcard,0.0,food,1.0,0
778,165,1,4.965339,creditcard,0.000694444,shopping,0.0,0
779,1732,1,4.505662,paypal,111.16875,food,0.0,0
780,2000,1,4.962055,paypal,900.7666667,shopping,0.0,0
781,712,1,4.965339,creditcard,550.9201389,shopping,1.0,0
782,2000,1,4.886641,paypal,48.69236111,food,1.0,0
783,744,1,5.017904,paypal,620.73125,food,1.0,0
784,1742,1,4.836982,paypal,1166.480556,shopping,1.0,0
785,16,1,4.836982,creditcard,0.0,shopping,1.0,0
786,2000,1,4.52458,creditcard,0.000694444,food,1.0,0
787,2,1,3.954522,creditcard,1.161805556,electronics,1.0,0
788,114,1,4.742303,paypal,0.0,food,1.0,0
789,358,1,4.895263,storecredit,0.0,electronics,1.0,0
790,1708,1,4.921349,creditcard,0.0,electronics,1.0,0
791,503,1,4.742303,creditcard,0.008333333,food,1.0,0
792,282,1,5.017904,creditcard,0.109722222,electronics,1.0,0
793,2000,1,4.742303,creditcard,0.0,shopping,1.0,0
794,120,1,4.52458,paypal,119.1368056,electronics,1.0,0
795,992,1,4.876771,creditcard,667.1534722,shopping,1.0,0
796,83,1,4.836982,creditcard,80.87708333,shopping,0.0,0
797,73,1,4.962055,paypal,72.98333333,shopping,0.0,0
798,29,1,5.034622,creditcard,0.0,shopping,0.0,0
799,5,1,4.52458,creditcard,0.000694444,food,0.0,0
800,2000,1,4.745402,paypal,110.1756944,electronics,0.0,0
801,1107,1,4.962055,creditcard,0.0,shopping,0.0,0
802,2000,1,4.742303,paypal,0.0,shopping,0.0,0
803,18,1,4.745402,paypal,0.0,food,0.0,0
804,897,1,4.745402,paypal,208.8222222,shopping,0.0,0
805,2,1,4.921349,creditcard,1.010416667,electronics,1.0,0
806,2000,1,5.034622,creditcard,0.0,food,0.0,0
807,1425,1,4.745402,creditcard,0.000694444,electronics,0.0,0
808,5,1,4.962055,creditcard,0.0,food,0.0,0
809,2000,1,5.040929,paypal,1.077083333,food,1.0,0
810,2000,1,4.836982,creditcard,567.4451389,shopping,1.0,0
811,2,1,4.876771,creditcard,1.336111111,electronics,0.0,0
812,211,1,4.876771,creditcard,0.0,electronics,1.0,0
813,1870,1,3.954522,storecredit,0.0,electronics,1.0,0
814,153,1,4.836982,creditcard,0.0,electronics,0.0,0
815,105,1,4.745402,creditcard,104.6451389,electronics,1.0,0
816,1405,1,5.034622,paypal,440.66875,food,1.0,0
817,128,2,4.505662,creditcard,36.51180556,food,1.0,0
818,1673,1,5.034622,creditcard,0.0,electronics,1.0,0
819,13,1,4.748314,creditcard,12.04097222,electronics,1.0,0
820,380,1,4.057414,creditcard,0.0,food,1.0,0
821,259,1,4.745402,creditcard,0.0,shopping,0.0,0
822,1284,1,4.965339,creditcard,1181.336806,electronics,0.0,0
823,2000,1,4.965339,creditcard,0.0,electronics,1.0,0
824,107,1,4.895263,creditcard,0.0,shopping,1.0,0
825,981,1,4.52458,creditcard,0.000694444,electronics,0.0,0
826,122,1,4.921318,creditcard,0.007638889,electronics,1.0,0
827,1761,1,4.057414,creditcard,1.320138889,food,1.0,0
828,71,1,4.921349,creditcard,0.145833333,electronics,0.0,0
829,2000,1,4.505662,creditcard,0.192361111,electronics,1.0,0
830,432,1,4.745402,creditcard,0.0,shopping,1.0,0
831,165,1,4.057414,creditcard,164.9930556,shopping,0.0,0
832,45,1,5.040929,creditcard,44.04513889,food,1.0,0
833,2000,1,4.52458,creditcard,0.010416667,electronics,1.0,0
834,30,1,4.836982,paypal,29.16736111,electronics,1.0,0
835,3,1,4.745402,creditcard,2.863194444,electronics,0.0,0
836,827,1,4.876771,creditcard,0.0,electronics,0.0,0
837,1661,1,4.748314,creditcard,0.0,food,0.0,0
838,2000,1,4.962055,creditcard,0.0,shopping,0.0,0
839,690,1,4.52458,creditcard,657.5263889,shopping,1.0,0
840,1,1,4.921318,creditcard,0.000694444,food,undefined,1
841,1082,1,5.034622,paypal,0.0,shopping,1.0,0
842,25,1,4.962055,storecredit,0.0,food,1.0,0
843,1594,1,4.965339,creditcard,341.5770833,food,1.0,0
844,2000,1,4.921349,creditcard,19.04930556,shopping,0.0,0
845,33,2,4.921349,creditcard,32.14375,shopping,1.0,0
846,1493,1,4.921318,paypal,0.0,electronics,1.0,0
847,1298,1,4.962055,creditcard,0.0,shopping,0.0,0
848,12,1,4.748314,creditcard,0.0,shopping,0.0,0
849,1197,1,5.017904,paypal,0.0,food,1.0,0
850,7,1,4.748314,creditcard,1.004166667,electronics,1.0,0
851,796,1,4.965339,creditcard,345.03125,electronics,1.0,0
852,308,1,4.876771,paypal,0.0,electronics,0.0,0
